 Syracuse University
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC, B/M,
2021-05-26 10:37:00, 4795, 2746, 0.0, 12.7, 157.0, 872.7, -99.0, 165.580, 1.021, 1.000, 0.960, 0.158, 0.5727, 2021-05-26 04:37:00
2021-05-26 09:33:00, 4599, 2709, 0.0, 12.7, 157.0, 872.8, -99.0, 165.795, 1.022, 1.000, 0.959, 0.196, 0.5890, 2021-05-26 03:33:00
2021-05-26 08:33:00, 4745, 2683, 0.0, 12.7, 157.0, 873.2, -99.0, 166.171, 1.025, 1.000, 0.957, 0.166, 0.5654, 2021-05-26 02:33:00
2021-05-26 07:33:00, 4652, 2721, 0.0, 12.7, 157.0, 873.4, -99.0, 166.052, 1.027, 1.000, 0.957, 0.182, 0.5849, 2021-05-26 01:33:00
2021-05-26 06:33:00, 4709, 2643, 0.0, 12.8, 157.0, 873.3, -99.0, 165.750, 1.026, 1.000, 0.959, 0.170, 0.5613, 2021-05-26 00:33:00
2021-05-26 05:33:00, 4619, 2667, 0.0, 12.8, 157.0, 873.6, -99.0, 164.892, 1.028, 1.000, 0.964, 0.181, 0.5774, 2021-05-25 23:33:00
2021-05-26 04:33:00, 4717, 2682, 0.0, 12.8, 157.0, 873.9, -99.0, 165.613, 1.030, 1.000, 0.960, 0.164, 0.5686, 2021-05-25 22:33:00
2021-05-26 03:33:00, 4612, 2663, 0.0, 12.8, 157.0, 873.9, -99.0, 165.235, 1.030, 1.000, 0.962, 0.183, 0.5774, 2021-05-25 21:33:00
2021-05-26 02:33:00, 4811, 2627, 0.0, 13.0, 157.0, 873.2, -99.0, 165.227, 1.025, 1.000, 0.962, 0.150, 0.5460, 2021-05-25 20:33:00
2021-05-26 01:33:00, 4760, 2681, 0.0, 14.0, 157.0, 873.1, -99.0, 165.732, 1.024, 1.000, 0.959, 0.162, 0.5632, 2021-05-25 19:33:00
2021-05-26 00:33:00, 4794, 2713, 0.0, 14.0, 157.0, 873.2, -99.0, 165.561, 1.025, 1.000, 0.960, 0.155, 0.5659, 2021-05-25 18:33:00
2021-05-25 23:33:00, 4683, 2650, 0.0, 13.9, 157.0, 873.3, -99.0, 165.645, 1.026, 1.000, 0.960, 0.174, 0.5659, 2021-05-25 17:33:00
2021-05-25 22:33:00, 4784, 2668, 0.0, 13.9, 157.0, 873.6, -99.0, 165.645, 1.028, 1.000, 0.960, 0.154, 0.5577, 2021-05-25 16:33:00
2021-05-25 21:33:00, 4736, 2686, 0.0, 14.0, 157.0, 873.7, -99.0, 165.807, 1.029, 1.000, 0.959, 0.163, 0.5671, 2021-05-25 15:33:00
2021-05-25 20:33:00, 4618, 2736, 0.0, 14.0, 157.0, 873.5, -99.0, 165.435, 1.027, 1.000, 0.961, 0.185, 0.5925, 2021-05-25 14:33:00
2021-05-25 19:33:00, 4666, 2634, 0.0, 14.0, 157.0, 873.6, -99.0, 164.862, 1.028, 1.000, 0.964, 0.172, 0.5645, 2021-05-25 13:33:00
2021-05-25 18:33:00, 4632, 2726, 0.0, 14.0, 157.0, 873.7, -99.0, 165.591, 1.029, 1.000, 0.960, 0.182, 0.5885, 2021-05-25 12:33:00
2021-05-25 17:33:00, 4645, 2664, 0.0, 14.0, 157.0, 873.4, -99.0, 165.310, 1.027, 1.000, 0.962, 0.179, 0.5735, 2021-05-25 11:33:00
2021-05-25 16:33:00, 4810, 2591, 0.0, 14.4, 157.0, 872.8, -99.0, 165.760, 1.022, 1.000, 0.959, 0.155, 0.5387, 2021-05-25 10:33:00
2021-05-25 15:33:00, 4739, 2677, 0.0, 14.5, 157.0, 872.4, -99.0, 165.640, 1.019, 1.000, 0.960, 0.170, 0.5649, 2021-05-25 09:33:00
2021-05-25 14:33:00, 4736, 2736, 0.0, 13.7, 157.0, 871.9, -99.0, 165.619, 1.015, 1.000, 0.960, 0.174, 0.5777, 2021-05-25 08:33:00
2021-05-25 13:33:00, 4794, 2670, 0.0, 13.3, 157.0, 871.3, -99.0, 165.215, 1.010, 1.000, 0.962, 0.165, 0.5569, 2021-05-25 07:33:00
2021-05-25 12:33:00, 4785, 2775, 0.0, 12.8, 157.0, 870.6, -99.0, 166.711, 1.005, 1.000, 0.954, 0.179, 0.5799, 2021-05-25 06:33:00
2021-05-25 11:33:00, 4788, 2701, 0.0, 12.7, 157.0, 870.0, -99.0, 166.531, 1.000, 1.000, 0.955, 0.182, 0.5641, 2021-05-25 05:33:00
2021-05-25 10:33:00, 4840, 2741, 0.0, 12.7, 157.0, 869.6, -99.0, 165.853, 0.997, 1.000, 0.959, 0.171, 0.5663, 2021-05-25 04:33:00
2021-05-25 09:33:00, 4725, 2705, 0.0, 12.7, 157.0, 869.2, -99.0, 165.267, 0.994, 1.000, 0.962, 0.194, 0.5725, 2021-05-25 03:33:00
2021-05-25 08:33:00, 4751, 2766, 0.0, 12.7, 157.0, 868.4, -99.0, 164.925, 0.988, 1.000, 0.964, 0.192, 0.5822, 2021-05-25 02:33:00
2021-05-25 07:33:00, 4911, 2933, 0.0, 12.8, 157.0, 868.0, -99.0, 164.215, 0.985, 1.000, 0.968, 0.161, 0.5972, 2021-05-25 01:33:00
2021-05-25 06:33:00, 4843, 2822, 0.0, 12.8, 157.0, 867.9, -99.0, 164.518, 0.984, 1.000, 0.966, 0.176, 0.5827, 2021-05-25 00:33:00
2021-05-25 05:33:00, 4925, 2881, 0.0, 12.8, 157.0, 866.8, -99.0, 163.861, 0.976, 1.000, 0.970, 0.165, 0.5850, 2021-05-24 23:33:00
2021-05-25 04:33:00, 4975, 2914, 0.0, 12.8, 157.0, 866.1, -99.0, 163.451, 0.970, 1.000, 0.973, 0.159, 0.5857, 2021-05-24 22:33:00
2021-05-25 03:33:00, 5014, 2839, 0.0, 12.9, 157.0, 865.4, -99.0, 163.618, 0.965, 1.000, 0.972, 0.157, 0.5662, 2021-05-24 21:33:00
2021-05-25 02:33:00, 4992, 2933, 0.0, 13.1, 157.0, 864.8, -99.0, 162.471, 0.961, 1.000, 0.979, 0.158, 0.5875, 2021-05-24 20:33:00
2021-05-25 01:33:00, 5022, 2870, 0.0, 13.9, 157.0, 864.4, -99.0, 163.061, 0.958, 1.000, 0.975, 0.159, 0.5715, 2021-05-24 19:33:00
2021-05-25 00:33:00, 5048, 2934, 0.0, 13.9, 157.0, 863.8, -99.0, 163.321, 0.953, 1.000, 0.973, 0.161, 0.5812, 2021-05-24 18:33:00
2021-05-24 23:33:00, 5164, 2970, 0.0, 13.9, 157.0, 863.3, -99.0, 163.934, 0.950, 1.000, 0.970, 0.147, 0.5751, 2021-05-24 17:33:00
2021-05-24 22:33:00, 5135, 2880, 0.0, 13.9, 157.0, 862.6, -99.0, 163.934, 0.945, 1.000, 0.970, 0.156, 0.5609, 2021-05-24 16:33:00
2021-05-24 21:33:00, 5149, 2942, 0.0, 13.9, 157.0, 862.8, -99.0, 163.888, 0.946, 1.000, 0.970, 0.153, 0.5714, 2021-05-24 15:33:00
2021-05-24 20:33:00, 5124, 2997, 0.0, 13.9, 157.0, 862.4, -99.0, 164.997, 0.943, 1.000, 0.964, 0.165, 0.5849, 2021-05-24 14:33:00
2021-05-24 19:33:00, 5016, 2902, 0.0, 14.0, 157.0, 861.8, -99.0, 165.141, 0.939, 1.000, 0.963, 0.190, 0.5785, 2021-05-24 13:33:00
2021-05-24 18:33:00, 5091, 2958, 0.0, 14.0, 157.0, 861.1, -99.0, 164.229, 0.934, 1.000, 0.968, 0.176, 0.5810, 2021-05-24 12:33:00
2021-05-24 17:33:00, 5174, 2961, 0.0, 14.4, 157.0, 860.9, -99.0, 164.387, 0.932, 1.000, 0.967, 0.164, 0.5723, 2021-05-24 11:33:00
2021-05-24 16:33:00, 5066, 3020, 0.0, 14.5, 157.0, 861.2, -99.0, 165.100, 0.934, 1.000, 0.963, 0.185, 0.5961, 2021-05-24 10:33:00
2021-05-24 15:33:00, 5183, 2883, 0.0, 14.5, 157.0, 861.0, -99.0, 165.309, 0.933, 1.000, 0.962, 0.167, 0.5562, 2021-05-24 09:33:00
2021-05-24 14:33:00, 5109, 2873, 0.0, 13.9, 157.0, 860.4, -99.0, 165.257, 0.929, 1.000, 0.962, 0.184, 0.5623, 2021-05-24 08:33:00
2021-05-24 13:33:00, 5040, 3006, 0.0, 13.3, 157.0, 860.1, -99.0, 165.566, 0.927, 1.000, 0.960, 0.201, 0.5964, 2021-05-24 07:33:00
2021-05-24 12:33:00, 5120, 3013, 0.0, 12.7, 157.0, 860.0, -99.0, 165.441, 0.926, 1.000, 0.961, 0.186, 0.5885, 2021-05-24 06:33:00
2021-05-24 11:33:00, 5192, 2835, 0.0, 12.6, 157.0, 860.0, -99.0, 165.561, 0.926, 1.000, 0.960, 0.174, 0.5460, 2021-05-24 05:33:00
2021-05-24 10:33:00, 5074, 2975, 0.0, 12.7, 157.0, 860.3, -99.0, 165.651, 0.928, 1.000, 0.960, 0.193, 0.5863, 2021-05-24 04:33:00
2021-05-24 09:33:00, 4841, 2877, 0.0, 12.7, 157.0, 861.1, -99.0, 164.685, 0.934, 1.000, 0.965, 0.230, 0.5943, 2021-05-24 03:33:00
2021-05-24 08:33:00, 5069, 2863, 0.0, 12.7, 157.0, 861.9, -99.0, 164.498, 0.940, 1.000, 0.966, 0.176, 0.5648, 2021-05-24 02:33:00
2021-05-24 07:33:00, 5086, 2908, 0.0, 12.8, 157.0, 862.7, -99.0, 164.481, 0.945, 1.000, 0.967, 0.167, 0.5718, 2021-05-24 01:33:00
2021-05-24 06:33:00, 4999, 2914, 0.0, 12.8, 157.0, 863.6, -99.0, 164.311, 0.952, 1.000, 0.968, 0.175, 0.5829, 2021-05-24 00:33:00
2021-05-24 05:33:00, 4894, 2974, 0.0, 12.8, 157.0, 863.9, -99.0, 163.393, 0.954, 1.000, 0.973, 0.188, 0.6077, 2021-05-23 23:33:00
2021-05-24 04:33:00, 4869, 2873, 0.0, 12.8, 157.0, 864.7, -99.0, 162.932, 0.960, 1.000, 0.976, 0.184, 0.5901, 2021-05-23 22:33:00
2021-05-24 03:33:00, 4816, 2828, 0.0, 12.8, 157.0, 865.1, -99.0, 163.590, 0.963, 1.000, 0.972, 0.196, 0.5872, 2021-05-23 21:33:00
2021-05-24 02:33:00, 4947, 2930, 0.0, 13.0, 157.0, 865.1, -99.0, 162.985, 0.963, 1.000, 0.975, 0.168, 0.5923, 2021-05-23 20:33:00
2021-05-24 01:33:00, 4899, 2900, 0.0, 14.1, 157.0, 865.1, -99.0, 162.758, 0.963, 1.000, 0.977, 0.175, 0.5920, 2021-05-23 19:33:00
2021-05-24 00:33:00, 4862, 2989, 0.0, 14.1, 157.0, 864.6, -99.0, 162.918, 0.959, 1.000, 0.976, 0.187, 0.6148, 2021-05-23 18:33:00
2021-05-23 23:33:00, 4872, 2909, 0.0, 14.1, 157.0, 864.5, -99.0, 164.879, 0.959, 1.000, 0.964, 0.197, 0.5971, 2021-05-23 17:33:00
2021-05-23 22:33:00, 4899, 2756, 0.0, 14.1, 157.0, 863.6, -99.0, 164.879, 0.952, 1.000, 0.964, 0.198, 0.5626, 2021-05-23 16:33:00
2021-05-23 21:33:00, 4900, 2923, 0.0, 14.5, 157.0, 864.6, -99.0, 163.641, 0.959, 1.000, 0.972, 0.183, 0.5965, 2021-05-23 15:33:00
2021-05-23 20:33:00, 4796, 2846, 0.0, 13.9, 157.0, 864.8, -99.0, 163.985, 0.961, 1.000, 0.969, 0.205, 0.5934, 2021-05-23 14:33:00
2021-05-23 19:33:00, 4826, 2896, 0.0, 14.6, 157.0, 865.4, -99.0, 164.053, 0.965, 1.000, 0.969, 0.195, 0.6001, 2021-05-23 13:33:00
2021-05-23 18:33:00, 4770, 2809, 0.0, 13.7, 157.0, 865.6, -99.0, 164.002, 0.967, 1.000, 0.969, 0.204, 0.5889, 2021-05-23 12:33:00
2021-05-23 17:33:00, 4789, 2740, 0.0, 13.4, 157.0, 866.1, -99.0, 165.100, 0.970, 1.000, 0.963, 0.203, 0.5721, 2021-05-23 11:33:00
2021-05-23 16:33:00, 4776, 2747, 0.0, 14.0, 157.0, 866.8, -99.0, 165.252, 0.976, 1.000, 0.962, 0.201, 0.5752, 2021-05-23 10:33:00
2021-05-23 15:33:00, 4690, 2793, 0.0, 13.7, 157.0, 867.3, -99.0, 166.179, 0.979, 1.000, 0.957, 0.222, 0.5955, 2021-05-23 09:33:00
2021-05-23 14:33:00, 4690, 2833, 0.0, 12.7, 157.0, 868.8, -99.0, 165.736, 0.991, 1.000, 0.959, 0.207, 0.6041, 2021-05-23 08:33:00
2021-05-23 13:33:00, 4810, 2730, 0.0, 12.8, 157.0, 869.8, -99.0, 165.750, 0.998, 1.000, 0.959, 0.176, 0.5676, 2021-05-23 07:33:00
2021-05-23 12:33:00, 4666, 2661, 0.0, 12.7, 157.0, 870.4, -99.0, 165.560, 1.003, 1.000, 0.960, 0.199, 0.5703, 2021-05-23 06:33:00
2021-05-23 11:33:00, 4696, 2752, 0.0, 12.6, 157.0, 871.4, -99.0, 165.290, 1.011, 1.000, 0.962, 0.183, 0.5860, 2021-05-23 05:33:00
2021-05-23 10:33:00, 4550, 2627, 0.0, 12.6, 157.0, 872.0, -99.0, 165.096, 1.016, 1.000, 0.963, 0.208, 0.5774, 2021-05-23 04:33:00
2021-05-23 09:33:00, 4512, 2737, 0.0, 12.7, 157.0, 873.3, -99.0, 164.943, 1.026, 1.000, 0.964, 0.206, 0.6066, 2021-05-23 03:33:00
2021-05-23 08:33:00, 4777, 2663, 0.0, 12.7, 157.0, 873.6, -99.0, 164.316, 1.028, 1.000, 0.968, 0.148, 0.5575, 2021-05-23 02:33:00
2021-05-23 07:33:00, 4646, 2648, 0.0, 12.7, 157.0, 873.7, -99.0, 164.974, 1.029, 1.000, 0.964, 0.175, 0.5700, 2021-05-23 01:33:00
2021-05-23 06:33:00, 4469, 2592, 0.0, 12.7, 157.0, 875.1, -99.0, 163.954, 1.040, 1.000, 0.970, 0.196, 0.5800, 2021-05-23 00:33:00
2021-05-23 05:33:00, 4508, 2653, 0.0, 12.8, 157.0, 876.3, -99.0, 164.423, 1.050, 1.000, 0.967, 0.181, 0.5885, 2021-05-22 23:33:00
2021-05-23 04:33:00, 4567, 2584, 0.0, 12.8, 157.0, 876.5, -99.0, 163.585, 1.051, 1.000, 0.972, 0.164, 0.5658, 2021-05-22 22:33:00
2021-05-23 03:33:00, 4566, 2458, 0.0, 12.8, 157.0, 876.7, -99.0, 163.801, 1.053, 1.000, 0.971, 0.163, 0.5383, 2021-05-22 21:33:00
2021-05-23 02:33:00, 4588, 2639, 0.0, 12.9, 157.0, 877.2, -99.0, 164.152, 1.057, 1.000, 0.969, 0.158, 0.5752, 2021-05-22 20:33:00
2021-05-23 01:33:00, 4361, 2685, 0.0, 13.2, 157.0, 877.2, -99.0, 164.163, 1.057, 1.000, 0.968, 0.206, 0.6157, 2021-05-22 19:33:00
2021-05-23 00:33:00, 4475, 2590, 0.0, 13.5, 157.0, 877.5, -99.0, 165.275, 1.059, 1.000, 0.962, 0.185, 0.5788, 2021-05-22 18:33:00
2021-05-22 23:33:00, 4494, 2610, 0.0, 14.3, 157.0, 878.0, -99.0, 164.878, 1.064, 1.000, 0.964, 0.175, 0.5808, 2021-05-22 17:33:00
2021-05-22 22:33:00, 4435, 2702, 0.0, 14.3, 157.0, 877.9, -99.0, 164.878, 1.063, 1.000, 0.964, 0.188, 0.6092, 2021-05-22 16:33:00
2021-05-22 21:33:00, 4434, 2687, 0.0, 14.3, 157.0, 878.1, -99.0, 164.418, 1.064, 1.000, 0.967, 0.184, 0.6060, 2021-05-22 15:33:00
2021-05-22 20:33:00, 4372, 2798, 0.0, 14.3, 157.0, 878.2, -99.0, 164.678, 1.065, 1.000, 0.965, 0.199, 0.6400, 2021-05-22 14:33:00
2021-05-22 19:33:00, 4212, 2787, 0.0, 14.3, 157.0, 878.5, -99.0, 164.993, 1.068, 1.000, 0.964, 0.237, 0.6617, 2021-05-22 13:33:00
2021-05-22 18:33:00, 4235, 2709, 0.0, 14.3, 157.0, 878.7, -99.0, 164.930, 1.069, 1.000, 0.964, 0.230, 0.6397, 2021-05-22 12:33:00
2021-05-22 17:33:00, 4264, 2701, 0.0, 14.3, 157.0, 878.7, -99.0, 164.576, 1.069, 1.000, 0.966, 0.220, 0.6334, 2021-05-22 11:33:00
2021-05-22 16:33:00, 4185, 2657, 0.0, 14.3, 157.0, 878.7, -99.0, 164.344, 1.069, 1.000, 0.967, 0.240, 0.6349, 2021-05-22 10:33:00
2021-05-22 15:33:00, 4185, 2702, 0.0, 14.4, 157.0, 878.8, -99.0, 165.032, 1.070, 1.000, 0.963, 0.243, 0.6456, 2021-05-22 09:33:00
2021-05-22 14:33:00, 4141, 2748, 0.0, 14.8, 157.0, 878.7, -99.0, 164.571, 1.069, 1.000, 0.966, 0.253, 0.6636, 2021-05-22 08:33:00
2021-05-22 13:33:00, 4243, 2676, 0.0, 14.9, 157.0, 878.4, -99.0, 164.936, 1.067, 1.000, 0.964, 0.230, 0.6307, 2021-05-22 07:33:00
2021-05-22 12:33:00, 4267, 2768, 0.0, 13.1, 157.0, 877.9, -99.0, 165.254, 1.063, 1.000, 0.962, 0.230, 0.6487, 2021-05-22 06:33:00
2021-05-22 11:33:00, 4331, 2727, 0.0, 12.6, 157.0, 877.6, -99.0, 164.638, 1.060, 1.000, 0.966, 0.212, 0.6296, 2021-05-22 05:33:00
2021-05-22 10:33:00, 4216, 2688, 0.0, 12.7, 157.0, 878.6, -99.0, 164.687, 1.068, 1.000, 0.965, 0.235, 0.6376, 2021-05-22 04:33:00
2021-05-22 09:33:00, 4205, 2772, 0.0, 12.7, 157.0, 878.3, -99.0, 164.952, 1.066, 1.000, 0.964, 0.241, 0.6592, 2021-05-22 03:33:00
2021-05-22 08:33:00, 4173, 2699, 0.0, 12.7, 157.0, 877.8, -99.0, 164.867, 1.062, 1.000, 0.964, 0.255, 0.6468, 2021-05-22 02:33:00
2021-05-22 07:33:00, 4180, 2723, 0.0, 12.7, 157.0, 878.3, -99.0, 164.216, 1.066, 1.000, 0.968, 0.243, 0.6514, 2021-05-22 01:33:00
2021-05-22 06:33:00, 4234, 2671, 0.0, 12.7, 157.0, 878.3, -99.0, 164.724, 1.066, 1.000, 0.965, 0.232, 0.6308, 2021-05-22 00:33:00
2021-05-22 05:33:00, 4219, 2739, 0.0, 12.8, 157.0, 878.2, -99.0, 163.831, 1.065, 1.000, 0.970, 0.231, 0.6492, 2021-05-21 23:33:00
2021-05-22 04:33:00, 4235, 2786, 0.0, 12.8, 157.0, 878.1, -99.0, 164.114, 1.064, 1.000, 0.969, 0.229, 0.6579, 2021-05-21 22:33:00
2021-05-22 03:33:00, 4104, 2617, 0.0, 12.8, 157.0, 877.6, -99.0, 163.774, 1.060, 1.000, 0.971, 0.269, 0.6377, 2021-05-21 21:33:00
2021-05-22 02:33:00, 4319, 2653, 0.0, 13.4, 157.0, 877.6, -99.0, 162.972, 1.060, 1.000, 0.976, 0.205, 0.6143, 2021-05-21 20:33:00
2021-05-22 01:33:00, 4224, 2739, 0.0, 14.3, 157.0, 877.3, -99.0, 163.031, 1.058, 1.000, 0.975, 0.232, 0.6484, 2021-05-21 19:33:00
2021-05-22 00:33:00, 4351, 2825, 0.0, 14.4, 157.0, 876.7, -99.0, 163.705, 1.053, 1.000, 0.971, 0.209, 0.6493, 2021-05-21 18:33:00
2021-05-21 23:33:00, 4448, 2771, 0.0, 14.4, 157.0, 876.9, -99.0, 163.654, 1.055, 1.000, 0.971, 0.185, 0.6230, 2021-05-21 17:33:00
2021-05-21 22:33:00, 4471, 2825, 0.0, 14.4, 157.0, 876.9, -99.0, 163.654, 1.055, 1.000, 0.971, 0.181, 0.6318, 2021-05-21 16:33:00
2021-05-21 21:33:00, 4238, 2813, 0.0, 14.4, 157.0, 876.5, -99.0, 164.170, 1.051, 1.000, 0.968, 0.244, 0.6638, 2021-05-21 15:33:00
2021-05-21 20:33:00, 4265, 2892, 0.0, 14.4, 157.0, 876.5, -99.0, 164.123, 1.051, 1.000, 0.969, 0.235, 0.6781, 2021-05-21 14:33:00
2021-05-21 19:37:00, 4394, 2744, 0.0, 14.4, 157.0, 876.0, -99.0, 163.631, 1.047, 1.000, 0.972, 0.204, 0.6245, 2021-05-21 13:37:00
2021-05-21 18:33:00, 4271, 2849, 0.0, 14.4, 157.0, 876.9, -99.0, 162.951, 1.055, 1.000, 0.976, 0.221, 0.6671, 2021-05-21 12:33:00
2021-05-21 17:33:00, 4335, 2722, 0.0, 14.4, 157.0, 877.0, -99.0, 163.211, 1.055, 1.000, 0.974, 0.208, 0.6279, 2021-05-21 11:33:00
2021-05-21 16:33:00, 4241, 2774, 0.0, 14.4, 157.0, 876.2, -99.0, 163.608, 1.049, 1.000, 0.972, 0.240, 0.6541, 2021-05-21 10:33:00
2021-05-21 15:33:00, 4279, 2687, 0.0, 14.8, 157.0, 875.9, -99.0, 163.905, 1.046, 1.000, 0.970, 0.236, 0.6280, 2021-05-21 09:33:00
2021-05-21 14:33:00, 4336, 2729, 0.0, 14.9, 157.0, 875.4, -99.0, 163.137, 1.042, 1.000, 0.975, 0.220, 0.6294, 2021-05-21 08:33:00
2021-05-21 13:33:00, 4319, 2739, 0.0, 13.8, 157.0, 875.5, -99.0, 163.613, 1.043, 1.000, 0.972, 0.226, 0.6342, 2021-05-21 07:33:00
2021-05-21 12:33:00, 4312, 2722, 0.0, 12.7, 157.0, 875.1, -99.0, 164.119, 1.040, 1.000, 0.969, 0.235, 0.6313, 2021-05-21 06:33:00
2021-05-21 11:33:00, 4334, 2721, 0.0, 12.5, 157.0, 874.2, -99.0, 164.232, 1.033, 1.000, 0.968, 0.238, 0.6278, 2021-05-21 05:33:00
2021-05-21 10:33:00, 4481, 2806, 0.0, 12.5, 157.0, 874.5, -99.0, 164.313, 1.035, 1.000, 0.968, 0.200, 0.6262, 2021-05-21 04:33:00
2021-05-21 09:33:00, 4410, 2768, 0.0, 12.6, 157.0, 873.2, -99.0, 164.935, 1.025, 1.000, 0.964, 0.231, 0.6277, 2021-05-21 03:33:00
2021-05-21 08:33:00, 4572, 2778, 0.0, 12.6, 157.0, 873.5, -99.0, 163.922, 1.027, 1.000, 0.970, 0.186, 0.6076, 2021-05-21 02:33:00
2021-05-21 07:33:00, 4436, 2784, 0.0, 12.6, 157.0, 873.9, -99.0, 163.953, 1.030, 1.000, 0.970, 0.213, 0.6276, 2021-05-21 01:33:00
2021-05-21 06:33:00, 4445, 2881, 0.0, 12.7, 157.0, 874.1, -99.0, 163.877, 1.032, 1.000, 0.970, 0.209, 0.6481, 2021-05-21 00:33:00
2021-05-21 05:33:00, 4537, 2819, 0.0, 12.7, 157.0, 873.7, -99.0, 163.154, 1.029, 1.000, 0.974, 0.187, 0.6213, 2021-05-20 23:33:00
2021-05-21 04:33:00, 4558, 2739, 0.0, 12.8, 157.0, 874.2, -99.0, 163.362, 1.033, 1.000, 0.973, 0.180, 0.6009, 2021-05-20 22:33:00
2021-05-21 03:33:00, 4537, 2857, 0.0, 12.8, 157.0, 873.5, -99.0, 163.374, 1.027, 1.000, 0.973, 0.190, 0.6297, 2021-05-20 21:33:00
2021-05-21 02:33:00, 4564, 2908, 0.0, 12.9, 157.0, 872.9, -99.0, 163.112, 1.023, 1.000, 0.975, 0.186, 0.6372, 2021-05-20 20:33:00
2021-05-21 01:33:00, 4830, 2779, 0.0, 13.4, 157.0, 871.9, -99.0, 163.775, 1.015, 1.000, 0.971, 0.147, 0.5754, 2021-05-20 19:33:00
2021-05-21 00:33:00, 4728, 2784, 0.0, 13.0, 157.0, 871.6, -99.0, 163.564, 1.012, 1.000, 0.972, 0.167, 0.5888, 2021-05-20 18:33:00
2021-05-20 23:33:00, 4822, 2784, 0.0, 13.6, 157.0, 871.4, -99.0, 162.729, 1.011, 1.000, 0.977, 0.147, 0.5774, 2021-05-20 17:33:00
2021-05-20 22:37:00, 4852, 2726, 0.0, 13.7, 157.0, 870.5, -99.0, 162.729, 1.004, 1.000, 0.977, 0.147, 0.5618, 2021-05-20 16:37:00
2021-05-20 21:33:00, 4846, 2871, 0.0, 13.9, 157.0, 869.9, -99.0, 163.039, 0.999, 1.000, 0.975, 0.154, 0.5924, 2021-05-20 15:33:00
2021-05-20 20:33:00, 4991, 2846, 0.0, 13.9, 157.0, 869.4, -99.0, 162.780, 0.995, 1.000, 0.977, 0.132, 0.5702, 2021-05-20 14:33:00
2021-05-20 19:33:00, 4829, 2750, 0.0, 14.0, 157.0, 869.1, -99.0, 163.222, 0.993, 1.000, 0.974, 0.163, 0.5695, 2021-05-20 13:33:00
2021-05-20 18:38:00, 4933, 2791, 0.0, 14.3, 157.0, 868.4, -99.0, 163.751, 0.988, 1.000, 0.971, 0.152, 0.5658, 2021-05-20 12:38:00
2021-05-20 17:33:00, 4872, 2928, 0.0, 13.4, 157.0, 868.3, -99.0, 164.470, 0.987, 1.000, 0.967, 0.167, 0.6010, 2021-05-20 11:33:00
2021-05-20 16:33:00, 5018, 2780, 0.0, 13.1, 157.0, 867.5, -99.0, 164.385, 0.981, 1.000, 0.967, 0.147, 0.5540, 2021-05-20 10:33:00
2021-05-20 15:33:00, 5000, 2829, 0.0, 12.7, 157.0, 866.7, -99.0, 164.451, 0.975, 1.000, 0.967, 0.155, 0.5658, 2021-05-20 09:33:00
2021-05-20 14:33:00, 4987, 2918, 0.0, 12.6, 157.0, 866.4, -99.0, 164.640, 0.973, 1.000, 0.966, 0.160, 0.5851, 2021-05-20 08:33:00
2021-05-20 13:33:00, 5045, 2881, 0.0, 12.6, 157.0, 865.8, -99.0, 164.486, 0.968, 1.000, 0.967, 0.154, 0.5711, 2021-05-20 07:33:00
2021-05-20 12:33:00, 5143, 2888, 0.0, 12.6, 157.0, 865.3, -99.0, 164.386, 0.964, 1.000, 0.967, 0.141, 0.5615, 2021-05-20 06:33:00
2021-05-20 11:33:00, 5274, 2745, 0.0, 12.6, 157.0, 865.2, -99.0, 164.769, 0.964, 1.000, 0.965, 0.124, 0.5205, 2021-05-20 05:33:00
2021-05-20 10:33:00, 5293, 2827, 0.0, 12.6, 157.0, 865.4, -99.0, 162.749, 0.965, 1.000, 0.977, 0.112, 0.5341, 2021-05-20 04:33:00
2021-05-20 09:33:00, 5505, 2812, 0.0, 12.6, 157.0, 865.8, -99.0, 162.851, 0.968, 1.000, 0.976, 0.085, 0.5108, 2021-05-20 03:33:00
2021-05-20 08:33:00, 5364, 2666, 0.0, 12.7, 157.0, 865.8, -99.0, 162.937, 0.968, 1.000, 0.976, 0.101, 0.4970, 2021-05-20 02:33:00
2021-05-20 07:33:00, 5213, 2744, 0.0, 12.7, 157.0, 866.1, -99.0, 163.096, 0.970, 1.000, 0.975, 0.120, 0.5264, 2021-05-20 01:33:00
2021-05-20 06:33:00, 5421, 2649, 0.0, 12.7, 157.0, 866.8, -99.0, 161.860, 0.976, 1.000, 0.982, 0.085, 0.4887, 2021-05-20 00:33:00
2021-05-20 05:33:00, 5323, 2585, 0.0, 12.8, 157.0, 867.6, -99.0, 162.180, 0.982, 1.000, 0.980, 0.094, 0.4856, 2021-05-19 23:33:00
2021-05-20 04:33:00, 5177, 2705, 0.0, 12.8, 157.0, 867.6, -99.0, 160.838, 0.982, 1.000, 0.988, 0.107, 0.5225, 2021-05-19 22:33:00
2021-05-20 03:33:00, 5216, 2724, 0.0, 12.8, 157.0, 867.5, -99.0, 160.509, 0.981, 1.000, 0.990, 0.102, 0.5222, 2021-05-19 21:33:00
